runner_id,runner_name,session_num,date,age,gender,height_cm,weight_kg,bmi,location,altitude_m,latitude,longitude,route_distance_m,avg_pace_s_per_km,total_time_s,improvement_pct
runner-129,Lakshani,3,2026-01-19,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,383.1,383.1,3.2
runner-129,Lakshani,4,2026-01-26,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,358.9,358.9,4.8
runner-129,Lakshani,5,2026-02-02,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,382.0,382.0,6.4
runner-129,Lakshani,6,2026-02-09,47,F,166.6,61.5,22.2,Diyatha Uyana,12,6.88,79.9,1000,362.8,362.8,8.0
runner-130,Methma,1,2026-01-05,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,461.2,1153.0,0.0
runner-130,Methma,2,2026-01-12,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,492.3,1230.8,0.94
runner-130,Methma,3,2026-01-19,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,468.2,1170.5,1.88
runner-130,Methma,4,2026-01-26,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,439.3,1098.2,2.82
runner-130,Methma,5,2026-02-02,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,435.7,1089.2,3.76
runner-130,Methma,6,2026-02-09,36,F,154.4,73.6,30.9,Nuwara Eliya Track,1868,6.97,80.77,2500,476.9,1192.2,4.7
runner-131,Sachini 2,1,2026-01-05,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,392.9,982.2,0.0
runner-131,Sachini 2,2,2026-01-12,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,375.8,939.5,3.3
runner-131,Sachini 2,3,2026-01-19,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,349.8,874.5,6.6
runner-131,Sachini 2,4,2026-01-26,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,341.3,853.2,9.9
runner-131,Sachini 2,5,2026-02-02,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,331.5,828.8,13.2
runner-131,Sachini 2,6,2026-02-09,49,F,159.6,51.1,20.1,Galle Face Green,3,6.92,79.85,2500,325.7,814.2,16.5
runner-132,Kavisha 2,1,2026-01-05,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,451.7,4517.0,0.0
runner-132,Kavisha 2,2,2026-01-12,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,443.1,4431.0,3.01
runner-132,Kavisha 2,3,2026-01-19,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,400.1,4001.0,6.02
runner-132,Kavisha 2,4,2026-01-26,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,411.3,4113.0,9.03
runner-132,Kavisha 2,5,2026-02-02,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,405.7,4057.0,12.04
runner-132,Kavisha 2,6,2026-02-09,23,F,159.2,67.4,26.6,Ella Mountain Trail,1041,6.87,81.05,10000,369.5,3695.0,15.05
runner-133,Nethmi 2,1,2026-01-05,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,420.8,631.2,0.0
runner-133,Nethmi 2,2,2026-01-12,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,428.4,642.6,2.85
runner-133,Nethmi 2,3,2026-01-19,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,408.1,612.1,5.7
runner-133,Nethmi 2,4,2026-01-26,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,388.7,583.0,8.55
runner-133,Nethmi 2,5,2026-02-02,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,406.3,609.5,11.4
runner-133,Nethmi 2,6,2026-02-09,45,F,159.0,87.6,34.7,Bellanwila Park,15,6.84,79.88,1500,375.6,563.4,14.25
runner-134,Dilhani 2,1,2026-01-05,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,413.0,826.0,0.0
runner-134,Dilhani 2,2,2026-01-12,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,416.1,832.2,3.22
runner-134,Dilhani 2,3,2026-01-19,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,378.8,757.6,6.44
runner-134,Dilhani 2,4,2026-01-26,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,373.5,747.0,9.66
runner-134,Dilhani 2,5,2026-02-02,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,354.0,708.0,12.88
runner-134,Dilhani 2,6,2026-02-09,61,F,162.4,57.4,21.8,KDU Clubhouse,45,7.0,79.95,2000,326.7,653.4,16.1
runner-135,Chamari 2,1,2026-01-05,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,412.0,2884.0,0.0
runner-135,Chamari 2,2,2026-01-12,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,417.4,2921.8,1.78
runner-135,Chamari 2,3,2026-01-19,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,403.7,2825.9,3.56
runner-135,Chamari 2,4,2026-01-26,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,393.0,2751.0,5.34
runner-135,Chamari 2,5,2026-02-02,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,391.9,2743.3,7.12
runner-135,Chamari 2,6,2026-02-09,41,F,159.4,61.4,24.2,Viharamahadevi Park,8,6.91,79.86,7000,392.2,2745.4,8.9
runner-136,Oshadi 2,1,2026-01-05,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,447.4,894.8,0.0
runner-136,Oshadi 2,2,2026-01-12,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,461.3,922.6,3.99
runner-136,Oshadi 2,3,2026-01-19,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,411.1,822.2,7.98
runner-136,Oshadi 2,4,2026-01-26,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,399.4,798.8,11.97
runner-136,Oshadi 2,5,2026-02-02,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,388.9,777.8,15.96
runner-136,Oshadi 2,6,2026-02-09,53,F,170.9,71.6,24.5,Ella Mountain Trail,1041,6.87,81.05,2000,352.4,704.8,19.95
runner-137,Harshani 2,1,2026-01-05,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,449.9,1349.7,0.0
runner-137,Harshani 2,2,2026-01-12,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,442.6,1327.8,2.98
runner-137,Harshani 2,3,2026-01-19,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,429.8,1289.4,5.96
runner-137,Harshani 2,4,2026-01-26,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,425.0,1275.0,8.94
runner-137,Harshani 2,5,2026-02-02,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,399.9,1199.7,11.92
runner-137,Harshani 2,6,2026-02-09,46,F,174.8,59.7,19.5,Nuwara Eliya Track,1868,6.97,80.77,3000,372.9,1118.7,14.9
runner-138,Inoka 2,1,2026-01-05,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,349.5,699.0,0.0
runner-138,Inoka 2,2,2026-01-12,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,350.9,701.8,3.27
runner-138,Inoka 2,3,2026-01-19,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,315.5,631.0,6.54
runner-138,Inoka 2,4,2026-01-26,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,326.2,652.4,9.81
runner-138,Inoka 2,5,2026-02-02,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,269.3,538.6,13.08
runner-138,Inoka 2,6,2026-02-09,29,F,164.3,48.5,18.0,KDU Clubhouse,45,7.0,79.95,2000,298.4,596.8,16.35
runner-139,Gayathri 2,1,2026-01-05,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,383.4,1533.6,0.0
runner-139,Gayathri 2,2,2026-01-12,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,356.4,1425.6,4.0
runner-139,Gayathri 2,3,2026-01-19,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,358.0,1432.0,8.0
runner-139,Gayathri 2,4,2026-01-26,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,317.7,1270.8,12.0
runner-139,Gayathri 2,5,2026-02-02,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,353.2,1412.8,16.0
runner-139,Gayathri 2,6,2026-02-09,26,F,159.7,57.3,22.5,Kandy Lake,510,7.29,80.64,4000,323.4,1293.6,20.0
runner-140,Nilmini 2,1,2026-01-05,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,431.3,1293.9,0.0
runner-140,Nilmini 2,2,2026-01-12,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,406.7,1220.1,0.95
runner-140,Nilmini 2,3,2026-01-19,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,398.5,1195.5,1.9
runner-140,Nilmini 2,4,2026-01-26,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,401.2,1203.6,2.85
runner-140,Nilmini 2,5,2026-02-02,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,417.7,1253.1,3.8
runner-140,Nilmini 2,6,2026-02-09,59,F,169.0,65.0,22.8,Galle Face Green,3,6.92,79.85,3000,414.2,1242.6,4.75
runner-141,Sanduni 2,1,2026-01-05,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,357.7,643.9,0.0
runner-141,Sanduni 2,2,2026-01-12,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,342.7,616.9,1.07
runner-141,Sanduni 2,3,2026-01-19,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,356.1,641.0,2.14
runner-141,Sanduni 2,4,2026-01-26,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,333.9,601.0,3.21
runner-141,Sanduni 2,5,2026-02-02,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,333.9,601.0,4.28
runner-141,Sanduni 2,6,2026-02-09,21,F,166.1,49.5,17.9,Kandy Lake,510,7.29,80.64,1800,335.9,604.6,5.35
runner-142,Imalka 2,1,2026-01-05,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,375.1,937.8,0.0
runner-142,Imalka 2,2,2026-01-12,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,360.7,901.8,2.65
runner-142,Imalka 2,3,2026-01-19,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,328.4,821.0,5.3
runner-142,Imalka 2,4,2026-01-26,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,323.4,808.5,7.95
runner-142,Imalka 2,5,2026-02-02,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,330.5,826.2,10.6
runner-142,Imalka 2,6,2026-02-09,30,F,156.1,50.5,20.7,Viharamahadevi Park,8,6.91,79.86,2500,327.7,819.2,13.25
runner-143,Hasini 2,1,2026-01-05,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,466.3,466.3,0.0
runner-143,Hasini 2,2,2026-01-12,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,436.7,436.7,0.78
runner-143,Hasini 2,3,2026-01-19,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,439.0,439.0,1.56
runner-143,Hasini 2,4,2026-01-26,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,444.5,444.5,2.34
runner-143,Hasini 2,5,2026-02-02,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,417.9,417.9,3.12
runner-143,Hasini 2,6,2026-02-09,56,F,153.7,79.3,33.6,Bellanwila Park,15,6.84,79.88,1000,422.1,422.1,3.9
runner-144,Udeshika 2,1,2026-01-05,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,384.2,960.5,0.0
runner-144,Udeshika 2,2,2026-01-12,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,352.6,881.5,2.19
runner-144,Udeshika 2,3,2026-01-19,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,360.1,900.2,4.38
runner-144,Udeshika 2,4,2026-01-26,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,357.7,894.2,6.57
runner-144,Udeshika 2,5,2026-02-02,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,356.9,892.2,8.76
runner-144,Udeshika 2,6,2026-02-09,19,F,152.2,60.2,26.0,Kandy Lake,510,7.29,80.64,2500,341.4,853.5,10.95
runner-145,Shashikala 2,1,2026-01-05,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,398.3,1194.9,0.0
runner-145,Shashikala 2,2,2026-01-12,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,431.2,1293.6,3.52
runner-145,Shashikala 2,3,2026-01-19,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,377.4,1132.2,7.04
runner-145,Shashikala 2,4,2026-01-26,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,379.7,1139.1,10.56
runner-145,Shashikala 2,5,2026-02-02,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,356.1,1068.3,14.08
runner-145,Shashikala 2,6,2026-02-09,48,F,155.8,62.0,25.5,Viharamahadevi Park,8,6.91,79.86,3000,326.2,978.6,17.6
runner-146,Anoma 2,1,2026-01-05,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,414.6,2073.0,0.0
runner-146,Anoma 2,2,2026-01-12,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,406.5,2032.5,1.37
runner-146,Anoma 2,3,2026-01-19,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,382.9,1914.5,2.74
runner-146,Anoma 2,4,2026-01-26,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,400.8,2004.0,4.11
runner-146,Anoma 2,5,2026-02-02,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,384.4,1922.0,5.48
runner-146,Anoma 2,6,2026-02-09,24,F,158.7,70.2,27.9,Kandy Lake,510,7.29,80.64,5000,402.6,2013.0,6.85
runner-147,Kumari 2,1,2026-01-05,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,394.0,788.0,0.0
runner-147,Kumari 2,2,2026-01-12,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,395.6,791.2,3.17
runner-147,Kumari 2,3,2026-01-19,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,372.2,744.4,6.34
runner-147,Kumari 2,4,2026-01-26,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,369.7,739.4,9.51
runner-147,Kumari 2,5,2026-02-02,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,385.3,770.6,12.68
runner-147,Kumari 2,6,2026-02-09,28,F,168.3,45,15.9,Nuwara Eliya Track,1868,6.97,80.77,2000,347.9,695.8,15.85
runner-148,Deepika 2,1,2026-01-05,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,426.6,1279.8,0.0
runner-148,Deepika 2,2,2026-01-12,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,442.8,1328.4,0.67
runner-148,Deepika 2,3,2026-01-19,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,433.9,1301.7,1.34
runner-148,Deepika 2,4,2026-01-26,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,406.2,1218.6,2.01
runner-148,Deepika 2,5,2026-02-02,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,417.9,1253.7,2.68
runner-148,Deepika 2,6,2026-02-09,50,F,157.0,62.0,25.2,Sigiriya Base,370,7.96,80.76,3000,416.9,1250.7,3.35
runner-149,Rashmi 2,1,2026-01-05,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,451.2,1804.8,0.0
runner-149,Rashmi 2,2,2026-01-12,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,464.7,1858.8,1.78
runner-149,Rashmi 2,3,2026-01-19,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,452.6,1810.4,3.56
runner-149,Rashmi 2,4,2026-01-26,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,453.4,1813.6,5.34
runner-149,Rashmi 2,5,2026-02-02,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,443.6,1774.4,7.12
runner-149,Rashmi 2,6,2026-02-09,24,F,148.9,68.7,31.0,Nuwara Eliya Track,1868,6.97,80.77,4000,428.9,1715.6,8.9
runner-150,Pavithra 2,1,2026-01-05,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,474.4,711.6,0.0
runner-150,Pavithra 2,2,2026-01-12,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,467.1,700.6,0.95
runner-150,Pavithra 2,3,2026-01-19,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,471.4,707.1,1.9
runner-150,Pavithra 2,4,2026-01-26,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,450.4,675.6,2.85
runner-150,Pavithra 2,5,2026-02-02,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,442.8,664.2,3.8
runner-150,Pavithra 2,6,2026-02-09,53,F,158.1,89.5,35.8,Sigiriya Base,370,7.96,80.76,1500,447.8,671.7,4.75
runner-151,Thilini 2,1,2026-01-05,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,410.2,410.2,0.0
runner-151,Thilini 2,2,2026-01-12,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,424.7,424.7,0.98
runner-151,Thilini 2,3,2026-01-19,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,393.1,393.1,1.96
runner-151,Thilini 2,4,2026-01-26,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,409.1,409.1,2.94
runner-151,Thilini 2,5,2026-02-02,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,390.0,390.0,3.92
runner-151,Thilini 2,6,2026-02-09,56,F,153.8,59.3,25.1,Bellanwila Park,15,6.84,79.88,1000,395.5,395.5,4.9
runner-152,Sewwandi 2,1,2026-01-05,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,433.2,1083.0,0.0
runner-152,Sewwandi 2,2,2026-01-12,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,435.4,1088.5,2.58
runner-152,Sewwandi 2,3,2026-01-19,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,409.1,1022.8,5.16
runner-152,Sewwandi 2,4,2026-01-26,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,413.9,1034.8,7.74
runner-152,Sewwandi 2,5,2026-02-02,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,399.2,998.0,10.32
runner-152,Sewwandi 2,6,2026-02-09,57,F,159.1,69.1,27.3,Sigiriya Base,370,7.96,80.76,2500,390.2,975.5,12.9
runner-153,Nadeesha 2,1,2026-01-05,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,383.1,957.8,0.0
runner-153,Nadeesha 2,2,2026-01-12,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,355.1,887.8,3.29
runner-153,Nadeesha 2,3,2026-01-19,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,373.9,934.8,6.58
runner-153,Nadeesha 2,4,2026-01-26,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,350.1,875.2,9.87
runner-153,Nadeesha 2,5,2026-02-02,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,355.7,889.2,13.16
runner-153,Nadeesha 2,6,2026-02-09,39,F,153.0,45,19.2,Sigiriya Base,370,7.96,80.76,2500,318.1,795.2,16.45
runner-154,Chathurika 2,1,2026-01-05,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,428.8,2144.0,0.0
runner-154,Chathurika 2,2,2026-01-12,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,423.3,2116.5,1.1
runner-154,Chathurika 2,3,2026-01-19,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,434.3,2171.5,2.2
runner-154,Chathurika 2,4,2026-01-26,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,420.0,2100.0,3.3
runner-154,Chathurika 2,5,2026-02-02,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,419.6,2098.0,4.4
runner-154,Chathurika 2,6,2026-02-09,55,F,152.1,52.5,22.7,Sigiriya Base,370,7.96,80.76,5000,413.3,2066.5,5.5
runner-155,Ama 2,1,2026-01-05,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,501.7,2006.8,0.0
runner-155,Ama 2,2,2026-01-12,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,489.5,1958.0,1.03
runner-155,Ama 2,3,2026-01-19,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,500.0,2000.0,2.06
runner-155,Ama 2,4,2026-01-26,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,463.9,1855.6,3.09
runner-155,Ama 2,5,2026-02-02,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,499.0,1996.0,4.12
runner-155,Ama 2,6,2026-02-09,62,F,163.1,61.2,23.0,Nuwara Eliya Track,1868,6.97,80.77,4000,466.1,1864.4,5.15
runner-156,Iresha 2,1,2026-01-05,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,328.9,986.7,0.0
runner-156,Iresha 2,2,2026-01-12,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,328.5,985.5,3.99
runner-156,Iresha 2,3,2026-01-19,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,326.1,978.3,7.98
runner-156,Iresha 2,4,2026-01-26,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,296.1,888.3,11.97
runner-156,Iresha 2,5,2026-02-02,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,271.4,814.2,15.96
runner-156,Iresha 2,6,2026-02-09,21,F,159.7,48.4,19.0,Galle Face Green,3,6.92,79.85,3000,269.4,808.2,19.95
runner-157,Dulani 2,1,2026-01-05,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,470.4,4704.0,0.0
runner-157,Dulani 2,2,2026-01-12,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,448.4,4484.0,2.19
runner-157,Dulani 2,3,2026-01-19,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,432.3,4323.0,4.38
runner-157,Dulani 2,4,2026-01-26,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,458.0,4580.0,6.57
runner-157,Dulani 2,5,2026-02-02,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,441.1,4411.0,8.76
runner-157,Dulani 2,6,2026-02-09,61,F,163.5,45,16.8,Kandy Lake,510,7.29,80.64,10000,408.3,4083.0,10.95
runner-158,Hansika 2,1,2026-01-05,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,417.7,1253.1,0.0
runner-158,Hansika 2,2,2026-01-12,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,382.6,1147.8,2.46
runner-158,Hansika 2,3,2026-01-19,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,376.8,1130.4,4.92
runner-158,Hansika 2,4,2026-01-26,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,385.9,1157.7,7.38
runner-158,Hansika 2,5,2026-02-02,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,336.2,1008.6,9.84
runner-158,Hansika 2,6,2026-02-09,31,F,159.0,49.2,19.5,Ella Mountain Trail,1041,6.87,81.05,3000,344.1,1032.3,12.3
runner-159,Lakshani 2,1,2026-01-05,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,372.0,930.0,0.0
runner-159,Lakshani 2,2,2026-01-12,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,363.6,909.0,0.65
runner-159,Lakshani 2,3,2026-01-19,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,378.1,945.2,1.3
runner-159,Lakshani 2,4,2026-01-26,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,352.1,880.2,1.95
runner-159,Lakshani 2,5,2026-02-02,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,357.6,894.0,2.6
runner-159,Lakshani 2,6,2026-02-09,43,F,169.3,45,15.7,Viharamahadevi Park,8,6.91,79.86,2500,347.0,867.5,3.25
runner-160,Methma 2,1,2026-01-05,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,442.4,796.3,0.0
runner-160,Methma 2,2,2026-01-12,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,430.2,774.4,0.88
runner-160,Methma 2,3,2026-01-19,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,459.9,827.8,1.76
runner-160,Methma 2,4,2026-01-26,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,439.4,790.9,2.64
runner-160,Methma 2,5,2026-02-02,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,428.7,771.7,3.52
runner-160,Methma 2,6,2026-02-09,52,F,160.8,72.7,28.1,Kandy Lake,510,7.29,80.64,1800,432.1,777.8,4.4
runner-161,Sachini 3,1,2026-01-05,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,351.4,632.5,0.0
